Month,Constabulary,Crime type,Longitude,Latitude,Count
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2525,51.8681,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2524,51.8656,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2521,51.8616,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.252,51.8485,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2518,51.8382,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2517,51.8605,4
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2512,51.8665,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2512,51.8673,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2511,51.8517,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.251,51.8594,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2509,51.8544,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2508,51.8549,3
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2508,51.8686,3
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2506,51.8636,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2502,51.826,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.25,51.8595,3
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.25,51.8753,4
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2499,51.861,4
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2499,51.8625,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2499,51.8664,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2498,51.8686,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2497,51.8318,3
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2496,51.8267,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2496,51.8624,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2492,51.8613,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2491,51.8283,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2491,51.8328,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.249,51.8634,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.249,51.8646,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2485,51.7487,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2481,51.828,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2481,51.8287,4
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2481,51.8356,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.248,51.8567,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2478,51.8307,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2477,51.8668,7
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2475,51.8687,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2475,51.8816,3
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2474,51.8973,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2473,51.8714,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2472,51.828,4
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2472,51.876,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2471,51.8275,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2467,51.7475,3
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2465,51.8574,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2464,51.8299,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2463,51.8557,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2463,51.8648,20
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.246,51.862,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2458,51.8634,5
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2458,51.8725,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2457,51.7318,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2457,51.8601,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2456,51.7425,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2456,51.8479,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2455,51.8664,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2454,51.8354,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2454,51.8617,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2451,51.7487,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2451,51.8361,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.245,51.7247,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2447,51.8312,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2442,51.7465,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.244,51.7506,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.244,51.8504,4
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2438,51.8565,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2438,51.8663,3
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2436,51.749,4
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2436,51.8686,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2434,51.8608,5
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.243,51.8643,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.243,51.8663,12
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2429,51.8491,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2427,51.8584,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2427,51.8636,12
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2425,51.8515,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2425,51.8525,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2425,51.8645,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2425,51.8725,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2424,51.7394,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2423,51.8619,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.242,51.8795,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2419,51.8651,12
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2418,51.8665,4
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2418,51.868,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2417,51.8529,4
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2417,51.8555,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2417,51.861,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2415,51.8744,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2414,51.8697,7
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2412,51.8726,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2411,51.8623,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2411,51.8639,9
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.241,51.7406,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.241,51.8596,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.241,51.8643,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2405,51.8639,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2404,51.7427,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2402,51.8622,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2402,51.8687,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2401,51.8709,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2401,51.8817,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.24,51.8723,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2399,51.7428,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2397,51.8675,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2396,51.8586,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2395,51.8431,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2395,51.8536,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2394,51.8503,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2393,51.8543,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2391,51.8481,3
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.239,51.8675,3
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.239,51.8716,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2385,51.8681,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2379,51.8771,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2378,51.8583,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2372,51.8514,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.237,51.7506,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.237,51.8543,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.237,51.8673,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2369,51.8069,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2369,51.8526,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2363,51.8562,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2362,51.8456,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2361,51.8522,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2361,51.8631,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.236,51.8613,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2359,51.844,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2359,51.8702,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2356,51.8603,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2355,51.8507,4
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2352,51.7496,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2348,51.6962,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2347,51.8152,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2347,51.859,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2347,51.8683,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2345,51.7505,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2344,51.7003,3
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2343,51.6971,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2343,51.8559,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.234,51.8466,5
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.234,51.8518,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2337,51.8575,4
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2337,51.8736,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2329,51.7508,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2329,51.8473,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2328,51.7319,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2328,51.8614,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2326,51.6975,4
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2326,51.8514,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2326,51.8579,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2325,51.8444,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2322,51.7509,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2321,51.7024,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2317,51.868,3
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2315,51.8697,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2309,51.9611,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2304,51.749,4
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.23,51.8575,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2299,51.8593,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2298,51.8432,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2295,51.8456,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2294,51.8559,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2293,51.7446,5
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2291,51.7334,3
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2287,51.855,3
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2286,51.8951,6
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2285,51.7249,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2285,51.8465,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2281,51.8665,4
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2279,51.8528,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2279,51.8654,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2271,51.8682,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.227,51.6867,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.227,51.6972,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2268,51.8841,3
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2266,51.8822,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2262,51.898,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2255,51.8542,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2251,51.8432,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2251,51.8488,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2249,51.7145,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2249,51.8809,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2249,51.8844,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2246,51.8691,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2242,52.5348,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2237,51.8843,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2236,51.8496,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2232,51.6912,3
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2231,51.8529,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2226,51.7454,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2226,51.8502,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2224,51.8547,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2222,51.8401,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2222,51.847,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.222,51.8542,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2212,51.8429,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2212,51.9011,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2203,51.8408,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2203,51.8426,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2201,51.7461,3
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.22,51.8519,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2199,51.8342,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2199,51.8452,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2194,51.6952,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2194,51.8434,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2192,51.8334,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2192,51.882,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2189,51.7462,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2187,51.7451,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2184,51.8356,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2184,51.8692,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2183,51.8334,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2182,51.7448,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2181,51.8635,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.218,51.7441,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2178,51.8302,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2177,51.7464,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2177,51.8401,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2177,51.8424,3
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2174,51.6927,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2172,51.7467,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2172,51.7473,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2172,51.8415,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2168,51.6919,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2167,51.7444,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2163,51.8406,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2162,51.8427,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2161,51.7453,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2155,51.8336,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2154,51.8523,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2152,51.7434,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2151,51.8883,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2148,51.8666,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2144,51.8694,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2143,51.8507,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2142,51.8388,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2141,51.8465,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.214,51.8338,4
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.214,51.8552,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2137,51.8358,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2133,51.8363,6
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2131,51.8424,4
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2128,51.8349,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2127,51.7435,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2127,51.916,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2126,51.8537,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2125,51.8595,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2124,51.8604,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2122,51.7511,3
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2122,51.8342,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2118,51.8882,4
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2116,51.8492,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2116,51.8535,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2115,51.8867,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2114,51.84,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2112,51.7452,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.211,51.8759,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2108,51.8377,3
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2108,51.8883,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2107,51.7401,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2107,51.8641,4
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2105,51.8548,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2101,51.8399,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.21,51.8751,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2098,51.735,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.209,51.8712,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2088,51.7477,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2078,51.8731,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2077,51.862,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2074,51.879,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2068,51.8815,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2064,51.8863,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.206,51.7389,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2058,51.8417,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.205,51.7539,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2048,51.8872,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.204,51.8543,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2038,51.8567,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2035,51.7513,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2033,51.8751,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.203,51.8804,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2025,51.7405,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2015,51.8339,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2013,51.8519,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2008,51.8573,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.2007,51.8588,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.1994,51.8885,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.1992,51.8434,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.199,51.7424,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.1982,51.8424,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.1969,51.7444,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.1964,51.8622,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.196,51.8623,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.1957,51.8507,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.1956,51.9472,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.1942,51.782,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.1936,51.8462,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.1935,51.8846,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.1934,51.8583,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.1933,51.7441,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.1927,51.884,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.1925,51.8462,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.1919,51.8521,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.1913,51.8869,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.1913,51.888,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.1901,51.8873,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.1895,51.8478,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.1886,51.7051,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.1881,51.8878,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.1879,51.8594,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.1879,51.8865,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.1872,51.855,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.1853,51.8402,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.1851,51.8403,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.185,51.8869,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.1847,51.8862,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.1844,51.8425,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.1835,51.7067,5
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.1819,51.7591,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.1814,51.841,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.1805,51.8874,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.1803,51.7077,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.1802,51.8453,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.1802,51.8561,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.18,51.8429,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.1797,51.7196,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.1795,51.8519,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.1779,51.8792,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.1778,51.849,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.1776,51.7208,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.1773,51.8471,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.1768,51.6212,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.1758,51.9837,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.1753,51.8379,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.1753,51.8504,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.1749,51.8395,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.1736,51.8778,2
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.1734,51.8392,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.1716,51.877,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.1713,51.8477,1
2025-04,Gloucestershire Constabulary,Violence and sexual offences,-2.1695,51.8493,2
