Constabulary,Crime type,Longitude,Latitude,Count
Dorset Police,Anti-social behaviour,-2.4771,50.8093,1
Dorset Police,Anti-social behaviour,-2.4769,50.6241,1
Dorset Police,Anti-social behaviour,-2.4768,50.6078,8
Dorset Police,Anti-social behaviour,-2.4767,50.6137,1
Dorset Police,Anti-social behaviour,-2.4766,50.5983,1
Dorset Police,Anti-social behaviour,-2.4765,50.6267,3
Dorset Police,Anti-social behaviour,-2.4764,50.5934,1
Dorset Police,Anti-social behaviour,-2.4761,50.599,1
Dorset Police,Anti-social behaviour,-2.476,50.5973,1
Dorset Police,Anti-social behaviour,-2.4757,50.6149,2
Dorset Police,Anti-social behaviour,-2.4757,50.8082,1
Dorset Police,Anti-social behaviour,-2.4755,50.9028,1
Dorset Police,Anti-social behaviour,-2.4753,50.5948,1
Dorset Police,Anti-social behaviour,-2.4753,50.6114,3
Dorset Police,Anti-social behaviour,-2.4752,50.6142,1
Dorset Police,Anti-social behaviour,-2.4748,50.6122,1
Dorset Police,Anti-social behaviour,-2.4748,50.6137,1
Dorset Police,Anti-social behaviour,-2.4746,50.5944,7
Dorset Police,Anti-social behaviour,-2.4743,50.5938,2
Dorset Police,Anti-social behaviour,-2.4743,50.5954,1
Dorset Police,Anti-social behaviour,-2.4743,50.5982,1
Dorset Police,Anti-social behaviour,-2.4741,50.592,4
Dorset Police,Anti-social behaviour,-2.4736,50.6254,1
Dorset Police,Anti-social behaviour,-2.4735,50.6002,1
Dorset Police,Anti-social behaviour,-2.4735,50.6134,2
Dorset Police,Anti-social behaviour,-2.4732,50.6067,2
Dorset Police,Anti-social behaviour,-2.4732,50.6221,1
Dorset Police,Anti-social behaviour,-2.4731,50.6494,1
Dorset Police,Anti-social behaviour,-2.4731,50.8099,1
Dorset Police,Anti-social behaviour,-2.473,50.5857,2
Dorset Police,Anti-social behaviour,-2.473,50.6144,3
Dorset Police,Anti-social behaviour,-2.473,50.7142,1
Dorset Police,Anti-social behaviour,-2.4729,50.5854,3
Dorset Police,Anti-social behaviour,-2.4728,50.5882,1
Dorset Police,Anti-social behaviour,-2.4728,50.5923,1
Dorset Police,Anti-social behaviour,-2.4724,50.5903,1
Dorset Police,Anti-social behaviour,-2.4724,50.6369,2
Dorset Police,Anti-social behaviour,-2.4721,50.5954,1
Dorset Police,Anti-social behaviour,-2.4721,50.6057,1
Dorset Police,Anti-social behaviour,-2.4721,50.6502,1
Dorset Police,Anti-social behaviour,-2.4717,50.6087,1
Dorset Police,Anti-social behaviour,-2.4713,50.5861,3
Dorset Police,Anti-social behaviour,-2.4713,50.5917,1
Dorset Police,Anti-social behaviour,-2.4712,50.644,1
Dorset Police,Anti-social behaviour,-2.4709,50.6117,5
Dorset Police,Anti-social behaviour,-2.4709,50.6155,4
Dorset Police,Anti-social behaviour,-2.4709,50.6416,3
Dorset Police,Anti-social behaviour,-2.4708,50.606,2
Dorset Police,Anti-social behaviour,-2.4706,50.6574,1
Dorset Police,Anti-social behaviour,-2.4705,50.6476,1
Dorset Police,Anti-social behaviour,-2.4702,50.6458,1
Dorset Police,Anti-social behaviour,-2.47,50.6128,4
Dorset Police,Anti-social behaviour,-2.47,50.712,4
Dorset Police,Anti-social behaviour,-2.4699,50.61,9
Dorset Police,Anti-social behaviour,-2.4699,50.6116,1
Dorset Police,Anti-social behaviour,-2.4698,50.6445,3
Dorset Police,Anti-social behaviour,-2.4697,50.6374,1
Dorset Police,Anti-social behaviour,-2.4695,50.5917,5
Dorset Police,Anti-social behaviour,-2.4695,50.5963,1
Dorset Police,Anti-social behaviour,-2.4695,50.7501,1
Dorset Police,Anti-social behaviour,-2.4694,50.649,1
Dorset Police,Anti-social behaviour,-2.4691,50.65,1
Dorset Police,Anti-social behaviour,-2.4691,50.7125,1
Dorset Police,Anti-social behaviour,-2.469,50.5903,4
Dorset Police,Anti-social behaviour,-2.469,50.5927,2
Dorset Police,Anti-social behaviour,-2.469,50.6384,2
Dorset Police,Anti-social behaviour,-2.4688,50.6117,4
Dorset Police,Anti-social behaviour,-2.4688,50.6166,1
Dorset Police,Anti-social behaviour,-2.4688,50.6512,1
Dorset Police,Anti-social behaviour,-2.4687,50.594,1
Dorset Police,Anti-social behaviour,-2.4687,50.6101,5
Dorset Police,Anti-social behaviour,-2.4687,50.6105,1
Dorset Police,Anti-social behaviour,-2.4687,50.6212,1
Dorset Police,Anti-social behaviour,-2.4687,50.6639,1
Dorset Police,Anti-social behaviour,-2.4687,50.7151,2
Dorset Police,Anti-social behaviour,-2.4686,50.7132,1
Dorset Police,Anti-social behaviour,-2.4685,50.5778,1
Dorset Police,Anti-social behaviour,-2.4683,50.6512,3
Dorset Police,Anti-social behaviour,-2.4682,50.6089,1
Dorset Police,Anti-social behaviour,-2.4682,50.6553,2
Dorset Police,Anti-social behaviour,-2.4678,50.7153,2
Dorset Police,Anti-social behaviour,-2.4677,50.6336,1
Dorset Police,Anti-social behaviour,-2.4676,50.6127,2
Dorset Police,Anti-social behaviour,-2.4676,50.6321,2
