Constabulary,Crime type,Longitude,Latitude,Count
Hertfordshire Constabulary,Anti-social behaviour,-0.5113,51.6222,4
Hertfordshire Constabulary,Anti-social behaviour,-0.5109,51.6245,3
Hertfordshire Constabulary,Anti-social behaviour,-0.5109,51.6611,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5107,51.619,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5106,51.5975,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5103,51.6213,4
Hertfordshire Constabulary,Anti-social behaviour,-0.51,51.6236,4
Hertfordshire Constabulary,Anti-social behaviour,-0.5099,51.661,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5095,51.6247,4
Hertfordshire Constabulary,Anti-social behaviour,-0.5094,51.7913,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5093,51.6093,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5083,51.6214,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5082,51.6124,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5081,51.7146,5
Hertfordshire Constabulary,Anti-social behaviour,-0.5075,51.6244,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5073,51.6239,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5066,51.7508,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5056,51.7528,9
Hertfordshire Constabulary,Anti-social behaviour,-0.5055,51.7578,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5055,51.7634,3
Hertfordshire Constabulary,Anti-social behaviour,-0.5048,51.7362,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5046,51.7519,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5046,51.7561,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5044,51.751,4
Hertfordshire Constabulary,Anti-social behaviour,-0.5044,51.7585,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5043,51.6594,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5035,51.8724,1
Hertfordshire Constabulary,Anti-social behaviour,-0.503,51.7635,4
Hertfordshire Constabulary,Anti-social behaviour,-0.5026,51.7608,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5023,51.751,4
Hertfordshire Constabulary,Anti-social behaviour,-0.5023,51.763,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5022,51.7624,1
Hertfordshire Constabulary,Anti-social behaviour,-0.502,51.6581,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5018,51.6335,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5018,51.7627,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5017,51.6357,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5017,51.6424,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5016,51.7649,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5015,51.7577,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5011,51.7523,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5009,51.7496,5
Hertfordshire Constabulary,Anti-social behaviour,-0.5007,51.6371,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5007,51.6581,4
Hertfordshire Constabulary,Anti-social behaviour,-0.5007,51.751,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5002,51.6412,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5002,51.6574,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5001,51.6329,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5,51.6358,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5,51.7009,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5,51.7468,1
Hertfordshire Constabulary,Anti-social behaviour,-0.4998,51.6823,1
Hertfordshire Constabulary,Anti-social behaviour,-0.4997,51.6416,1
Hertfordshire Constabulary,Anti-social behaviour,-0.4996,51.7643,1
Hertfordshire Constabulary,Anti-social behaviour,-0.4995,51.6405,1
Hertfordshire Constabulary,Anti-social behaviour,-0.4995,51.7563,2
Hertfordshire Constabulary,Anti-social behaviour,-0.4993,51.7576,2
Hertfordshire Constabulary,Anti-social behaviour,-0.4992,51.7554,1
Hertfordshire Constabulary,Anti-social behaviour,-0.4991,51.6593,2
Hertfordshire Constabulary,Anti-social behaviour,-0.4988,51.6422,1
Hertfordshire Constabulary,Anti-social behaviour,-0.4988,51.7591,2
Hertfordshire Constabulary,Anti-social behaviour,-0.4987,51.6351,3
Hertfordshire Constabulary,Anti-social behaviour,-0.4987,51.7491,4
Hertfordshire Constabulary,Anti-social behaviour,-0.4987,51.7614,1
Hertfordshire Constabulary,Anti-social behaviour,-0.4986,51.6409,1
Hertfordshire Constabulary,Anti-social behaviour,-0.4986,51.6746,1
Hertfordshire Constabulary,Anti-social behaviour,-0.4985,51.7554,1
Hertfordshire Constabulary,Anti-social behaviour,-0.4983,51.747,4
Hertfordshire Constabulary,Anti-social behaviour,-0.4982,51.6313,1
Hertfordshire Constabulary,Anti-social behaviour,-0.4982,51.6385,15
Hertfordshire Constabulary,Anti-social behaviour,-0.4982,51.6423,2
Hertfordshire Constabulary,Anti-social behaviour,-0.4982,51.7609,57
Hertfordshire Constabulary,Anti-social behaviour,-0.4981,51.7328,1
Hertfordshire Constabulary,Anti-social behaviour,-0.498,51.6103,1
Hertfordshire Constabulary,Anti-social behaviour,-0.498,51.6549,1
Hertfordshire Constabulary,Anti-social behaviour,-0.498,51.7619,5
Hertfordshire Constabulary,Anti-social behaviour,-0.4979,51.7654,8
Hertfordshire Constabulary,Anti-social behaviour,-0.4973,51.783,1
Hertfordshire Constabulary,Anti-social behaviour,-0.4968,51.6324,2
Hertfordshire Constabulary,Anti-social behaviour,-0.4967,51.739,1
Hertfordshire Constabulary,Anti-social behaviour,-0.4967,51.7653,38
Hertfordshire Constabulary,Anti-social behaviour,-0.4966,51.7595,2
Hertfordshire Constabulary,Anti-social behaviour,-0.4965,51.6442,1
Hertfordshire Constabulary,Anti-social behaviour,-0.4965,51.7508,3
Hertfordshire Constabulary,Anti-social behaviour,-0.4963,51.7412,1
Hertfordshire Constabulary,Anti-social behaviour,-0.496,51.7482,5
Hertfordshire Constabulary,Anti-social behaviour,-0.496,51.7558,2
Hertfordshire Constabulary,Anti-social behaviour,-0.4959,51.6425,1
Hertfordshire Constabulary,Anti-social behaviour,-0.4958,51.6353,1
Hertfordshire Constabulary,Anti-social behaviour,-0.4958,51.7576,1
Hertfordshire Constabulary,Anti-social behaviour,-0.4956,51.6401,1
Hertfordshire Constabulary,Anti-social behaviour,-0.4955,51.7614,16
Hertfordshire Constabulary,Anti-social behaviour,-0.4953,51.6357,1
Hertfordshire Constabulary,Anti-social behaviour,-0.4953,51.7476,1
Hertfordshire Constabulary,Anti-social behaviour,-0.4951,51.6833,4
Hertfordshire Constabulary,Anti-social behaviour,-0.4951,51.7424,1
