Constabulary,Crime type,Longitude,Latitude,Count
Hampshire Constabulary,Anti-social behaviour,-1.6034,50.781,1
Hampshire Constabulary,Anti-social behaviour,-1.6028,50.9026,1
Hampshire Constabulary,Anti-social behaviour,-1.6022,50.7879,1
Hampshire Constabulary,Anti-social behaviour,-1.6001,50.727,1
Hampshire Constabulary,Anti-social behaviour,-1.6001,51.2259,1
Hampshire Constabulary,Anti-social behaviour,-1.5986,51.251,1
Hampshire Constabulary,Anti-social behaviour,-1.5955,50.7457,3
Hampshire Constabulary,Anti-social behaviour,-1.5931,50.9457,2
Hampshire Constabulary,Anti-social behaviour,-1.5929,50.9721,1
Hampshire Constabulary,Anti-social behaviour,-1.5919,50.7242,1
Hampshire Constabulary,Anti-social behaviour,-1.5914,50.722,1
Hampshire Constabulary,Anti-social behaviour,-1.5912,50.8746,1
Hampshire Constabulary,Anti-social behaviour,-1.5906,50.9712,1
Hampshire Constabulary,Anti-social behaviour,-1.5897,50.7255,4
Hampshire Constabulary,Anti-social behaviour,-1.5876,50.9703,2
Hampshire Constabulary,Anti-social behaviour,-1.5872,50.7255,1
Hampshire Constabulary,Anti-social behaviour,-1.5869,50.7245,1
Hampshire Constabulary,Anti-social behaviour,-1.5867,50.7432,1
Hampshire Constabulary,Anti-social behaviour,-1.5857,50.9683,1
Hampshire Constabulary,Anti-social behaviour,-1.5857,50.9722,1
Hampshire Constabulary,Anti-social behaviour,-1.5854,51.0391,1
Hampshire Constabulary,Anti-social behaviour,-1.5848,50.9733,1
Hampshire Constabulary,Anti-social behaviour,-1.5848,51.14,3
Hampshire Constabulary,Anti-social behaviour,-1.5845,50.97,1
Hampshire Constabulary,Anti-social behaviour,-1.5841,50.9762,1
Hampshire Constabulary,Anti-social behaviour,-1.5828,51.0634,1
Hampshire Constabulary,Anti-social behaviour,-1.5823,50.7676,2
Hampshire Constabulary,Anti-social behaviour,-1.5823,50.9726,1
Hampshire Constabulary,Anti-social behaviour,-1.5817,50.9738,1
Hampshire Constabulary,Anti-social behaviour,-1.5798,51.219,1
Hampshire Constabulary,Anti-social behaviour,-1.5792,50.8116,1
Hampshire Constabulary,Anti-social behaviour,-1.5791,50.7201,1
Hampshire Constabulary,Anti-social behaviour,-1.5788,50.8788,1
Hampshire Constabulary,Anti-social behaviour,-1.578,50.9231,1
Hampshire Constabulary,Anti-social behaviour,-1.5771,50.8188,1
Hampshire Constabulary,Anti-social behaviour,-1.5765,50.8722,3
Hampshire Constabulary,Anti-social behaviour,-1.576,50.8193,1
Hampshire Constabulary,Anti-social behaviour,-1.5759,50.8726,1
Hampshire Constabulary,Anti-social behaviour,-1.5755,50.8715,1
Hampshire Constabulary,Anti-social behaviour,-1.5748,50.8667,1
Hampshire Constabulary,Anti-social behaviour,-1.5748,50.8709,1
Hampshire Constabulary,Anti-social behaviour,-1.5747,50.8719,5
Hampshire Constabulary,Anti-social behaviour,-1.5747,50.9117,1
Hampshire Constabulary,Anti-social behaviour,-1.5746,50.9196,2
Hampshire Constabulary,Anti-social behaviour,-1.5743,50.8758,1
Hampshire Constabulary,Anti-social behaviour,-1.5743,51.0332,2
Hampshire Constabulary,Anti-social behaviour,-1.5738,50.8756,1
Hampshire Constabulary,Anti-social behaviour,-1.5737,50.817,1
Hampshire Constabulary,Anti-social behaviour,-1.5726,51.0347,1
Hampshire Constabulary,Anti-social behaviour,-1.5724,50.8172,2
Hampshire Constabulary,Anti-social behaviour,-1.572,50.7611,1
Hampshire Constabulary,Anti-social behaviour,-1.572,50.8185,1
Hampshire Constabulary,Anti-social behaviour,-1.5719,50.874,1
Hampshire Constabulary,Anti-social behaviour,-1.5708,51.0097,1
Hampshire Constabulary,Anti-social behaviour,-1.5707,50.7231,1
Hampshire Constabulary,Anti-social behaviour,-1.5707,50.7581,1
Hampshire Constabulary,Anti-social behaviour,-1.5692,50.871,1
Hampshire Constabulary,Anti-social behaviour,-1.5684,50.7576,1
Hampshire Constabulary,Anti-social behaviour,-1.568,50.8743,1
Hampshire Constabulary,Anti-social behaviour,-1.5676,50.7222,1
Hampshire Constabulary,Anti-social behaviour,-1.5675,50.7518,2
Hampshire Constabulary,Anti-social behaviour,-1.5671,50.9187,1
Hampshire Constabulary,Anti-social behaviour,-1.5665,50.9257,1
Hampshire Constabulary,Anti-social behaviour,-1.5658,50.9175,2
Hampshire Constabulary,Anti-social behaviour,-1.5655,50.9279,1
Hampshire Constabulary,Anti-social behaviour,-1.5651,50.7494,3
Hampshire Constabulary,Anti-social behaviour,-1.5644,50.7515,1
Hampshire Constabulary,Anti-social behaviour,-1.5639,51.2325,1
Hampshire Constabulary,Anti-social behaviour,-1.5638,50.7523,3
Hampshire Constabulary,Anti-social behaviour,-1.5634,50.753,3
Hampshire Constabulary,Anti-social behaviour,-1.5629,50.7533,2
Hampshire Constabulary,Anti-social behaviour,-1.5616,50.7556,2
Hampshire Constabulary,Anti-social behaviour,-1.5614,51.2364,1
Hampshire Constabulary,Anti-social behaviour,-1.5613,50.7599,1
Hampshire Constabulary,Anti-social behaviour,-1.5611,50.754,3
Hampshire Constabulary,Anti-social behaviour,-1.5605,50.752,1
Hampshire Constabulary,Anti-social behaviour,-1.56,50.7534,2
Hampshire Constabulary,Anti-social behaviour,-1.5592,50.7566,2
Hampshire Constabulary,Anti-social behaviour,-1.559,50.756,1
Hampshire Constabulary,Anti-social behaviour,-1.5585,50.899,1
Hampshire Constabulary,Anti-social behaviour,-1.5577,50.7477,1
Hampshire Constabulary,Anti-social behaviour,-1.5574,50.7577,2
Hampshire Constabulary,Anti-social behaviour,-1.5572,50.7508,3
Hampshire Constabulary,Anti-social behaviour,-1.5559,50.7498,3
Hampshire Constabulary,Anti-social behaviour,-1.5557,50.757,2
Hampshire Constabulary,Anti-social behaviour,-1.5545,50.763,1
Hampshire Constabulary,Anti-social behaviour,-1.5536,50.7507,1
Hampshire Constabulary,Anti-social behaviour,-1.5517,50.7522,1
Hampshire Constabulary,Anti-social behaviour,-1.5514,50.739,1
Hampshire Constabulary,Anti-social behaviour,-1.5514,50.7563,1
Hampshire Constabulary,Anti-social behaviour,-1.5514,50.7718,1
Hampshire Constabulary,Anti-social behaviour,-1.5513,50.7673,1
Hampshire Constabulary,Anti-social behaviour,-1.5512,50.7731,1
Hampshire Constabulary,Anti-social behaviour,-1.5511,50.77,1
Hampshire Constabulary,Anti-social behaviour,-1.5504,50.7865,2
Hampshire Constabulary,Anti-social behaviour,-1.55,50.8661,1
Hampshire Constabulary,Anti-social behaviour,-1.5496,50.7564,1
Hampshire Constabulary,Anti-social behaviour,-1.5489,50.7575,1
Hampshire Constabulary,Anti-social behaviour,-1.5488,50.7663,1
Hampshire Constabulary,Anti-social behaviour,-1.5486,50.7583,1
Hampshire Constabulary,Anti-social behaviour,-1.5485,50.7578,1
Hampshire Constabulary,Anti-social behaviour,-1.5472,50.7503,1
Hampshire Constabulary,Anti-social behaviour,-1.547,50.9406,1
Hampshire Constabulary,Anti-social behaviour,-1.5466,50.7572,2
Hampshire Constabulary,Anti-social behaviour,-1.5466,50.767,1
Hampshire Constabulary,Anti-social behaviour,-1.5465,50.7648,1
Hampshire Constabulary,Anti-social behaviour,-1.5461,50.7649,1
Hampshire Constabulary,Anti-social behaviour,-1.5461,50.7677,1
Hampshire Constabulary,Anti-social behaviour,-1.546,50.756,1
Hampshire Constabulary,Anti-social behaviour,-1.5454,50.7606,3
Hampshire Constabulary,Anti-social behaviour,-1.544,50.7591,1
Hampshire Constabulary,Anti-social behaviour,-1.5433,50.7591,1
Hampshire Constabulary,Anti-social behaviour,-1.5432,50.6816,2
Hampshire Constabulary,Anti-social behaviour,-1.5432,50.7611,1
Hampshire Constabulary,Anti-social behaviour,-1.542,50.7583,2
Hampshire Constabulary,Anti-social behaviour,-1.5417,50.6774,1
Hampshire Constabulary,Anti-social behaviour,-1.5415,50.6834,8
Hampshire Constabulary,Anti-social behaviour,-1.5415,51.2021,1
Hampshire Constabulary,Anti-social behaviour,-1.5413,50.8996,1
Hampshire Constabulary,Anti-social behaviour,-1.541,50.761,3
Hampshire Constabulary,Anti-social behaviour,-1.5407,50.7566,1
Hampshire Constabulary,Anti-social behaviour,-1.54,50.678,1
Hampshire Constabulary,Anti-social behaviour,-1.5399,50.6807,1
Hampshire Constabulary,Anti-social behaviour,-1.5399,50.6845,2
Hampshire Constabulary,Anti-social behaviour,-1.5392,50.7607,2
Hampshire Constabulary,Anti-social behaviour,-1.5388,50.7596,3
Hampshire Constabulary,Anti-social behaviour,-1.5384,50.6847,1
Hampshire Constabulary,Anti-social behaviour,-1.538,50.7529,1
Hampshire Constabulary,Anti-social behaviour,-1.5379,50.6887,1
Hampshire Constabulary,Anti-social behaviour,-1.5367,50.7618,1
Hampshire Constabulary,Anti-social behaviour,-1.5366,50.9425,1
Hampshire Constabulary,Anti-social behaviour,-1.5365,50.7587,2
Hampshire Constabulary,Anti-social behaviour,-1.5354,50.8983,1
Hampshire Constabulary,Anti-social behaviour,-1.5351,50.6863,1
Hampshire Constabulary,Anti-social behaviour,-1.535,50.955,1
Hampshire Constabulary,Anti-social behaviour,-1.5348,50.9104,2
Hampshire Constabulary,Anti-social behaviour,-1.5346,50.6894,1
Hampshire Constabulary,Anti-social behaviour,-1.5345,50.7554,1
Hampshire Constabulary,Anti-social behaviour,-1.5345,50.988,1
Hampshire Constabulary,Anti-social behaviour,-1.533,50.7679,1
Hampshire Constabulary,Anti-social behaviour,-1.5325,50.9109,1
Hampshire Constabulary,Anti-social behaviour,-1.5321,50.6873,4
Hampshire Constabulary,Anti-social behaviour,-1.5319,50.7517,2
Hampshire Constabulary,Anti-social behaviour,-1.5311,51.1888,1
Hampshire Constabulary,Anti-social behaviour,-1.5302,50.6865,1
Hampshire Constabulary,Anti-social behaviour,-1.5301,50.6846,1
Hampshire Constabulary,Anti-social behaviour,-1.5301,50.9329,1
Hampshire Constabulary,Anti-social behaviour,-1.5301,51.185,1
Hampshire Constabulary,Anti-social behaviour,-1.5298,50.683,1
Hampshire Constabulary,Anti-social behaviour,-1.5298,50.7548,2
Hampshire Constabulary,Anti-social behaviour,-1.5284,50.6837,1
Hampshire Constabulary,Anti-social behaviour,-1.5283,50.7529,1
Hampshire Constabulary,Anti-social behaviour,-1.5281,50.6842,1
Hampshire Constabulary,Anti-social behaviour,-1.5276,50.6858,2
Hampshire Constabulary,Anti-social behaviour,-1.5273,50.6909,9
Hampshire Constabulary,Anti-social behaviour,-1.527,50.6822,2
Hampshire Constabulary,Anti-social behaviour,-1.5265,51.2049,1
Hampshire Constabulary,Anti-social behaviour,-1.5254,50.9316,2
Hampshire Constabulary,Anti-social behaviour,-1.5254,51.032,1
Hampshire Constabulary,Anti-social behaviour,-1.5251,50.6807,1
Hampshire Constabulary,Anti-social behaviour,-1.525,50.6821,5
Hampshire Constabulary,Anti-social behaviour,-1.5249,50.683,5
Hampshire Constabulary,Anti-social behaviour,-1.5249,51.206,1
Hampshire Constabulary,Anti-social behaviour,-1.5244,51.2257,1
Hampshire Constabulary,Anti-social behaviour,-1.5242,50.6799,1
Hampshire Constabulary,Anti-social behaviour,-1.5237,50.682,4
Hampshire Constabulary,Anti-social behaviour,-1.5234,50.8908,1
Hampshire Constabulary,Anti-social behaviour,-1.5231,50.9457,4
Hampshire Constabulary,Anti-social behaviour,-1.5226,50.6838,1
