Constabulary,Crime type,Longitude,Latitude,Count
Derbyshire Constabulary,Anti-social behaviour,-1.4714,52.8402,1
Derbyshire Constabulary,Anti-social behaviour,-1.4714,52.9133,9
Derbyshire Constabulary,Anti-social behaviour,-1.4714,52.9287,11
Derbyshire Constabulary,Anti-social behaviour,-1.4714,53.2922,1
Derbyshire Constabulary,Anti-social behaviour,-1.4714,53.3189,1
Derbyshire Constabulary,Anti-social behaviour,-1.4713,52.9127,3
Derbyshire Constabulary,Anti-social behaviour,-1.4713,53.0235,1
Derbyshire Constabulary,Anti-social behaviour,-1.4713,53.0281,4
Derbyshire Constabulary,Anti-social behaviour,-1.4713,53.0299,1
Derbyshire Constabulary,Anti-social behaviour,-1.4712,53.2455,1
Derbyshire Constabulary,Anti-social behaviour,-1.4711,52.9079,1
Derbyshire Constabulary,Anti-social behaviour,-1.4711,52.9306,4
Derbyshire Constabulary,Anti-social behaviour,-1.471,53.2512,1
Derbyshire Constabulary,Anti-social behaviour,-1.4709,52.9298,1
Derbyshire Constabulary,Anti-social behaviour,-1.4708,52.9019,1
Derbyshire Constabulary,Anti-social behaviour,-1.4707,52.919,1
Derbyshire Constabulary,Anti-social behaviour,-1.4707,52.9341,3
Derbyshire Constabulary,Anti-social behaviour,-1.4707,53.2459,3
Derbyshire Constabulary,Anti-social behaviour,-1.4706,53.2483,2
Derbyshire Constabulary,Anti-social behaviour,-1.4705,52.9309,2
Derbyshire Constabulary,Anti-social behaviour,-1.4704,52.93,1
Derbyshire Constabulary,Anti-social behaviour,-1.4704,53.1667,1
Derbyshire Constabulary,Anti-social behaviour,-1.4704,53.2467,7
Derbyshire Constabulary,Anti-social behaviour,-1.4703,52.9059,4
Derbyshire Constabulary,Anti-social behaviour,-1.4703,52.9177,4
Derbyshire Constabulary,Anti-social behaviour,-1.4703,52.9179,2
Derbyshire Constabulary,Anti-social behaviour,-1.4703,52.9263,3
Derbyshire Constabulary,Anti-social behaviour,-1.4703,52.9422,2
Derbyshire Constabulary,Anti-social behaviour,-1.4703,53.0191,4
Derbyshire Constabulary,Anti-social behaviour,-1.4702,52.9068,1
Derbyshire Constabulary,Anti-social behaviour,-1.4702,52.9199,1
Derbyshire Constabulary,Anti-social behaviour,-1.4701,52.9105,1
Derbyshire Constabulary,Anti-social behaviour,-1.47,52.9204,15
Derbyshire Constabulary,Anti-social behaviour,-1.47,52.9333,8
Derbyshire Constabulary,Anti-social behaviour,-1.47,53.0208,1
Derbyshire Constabulary,Anti-social behaviour,-1.47,53.2276,9
Derbyshire Constabulary,Anti-social behaviour,-1.4699,52.8928,1
Derbyshire Constabulary,Anti-social behaviour,-1.4698,52.9143,8
Derbyshire Constabulary,Anti-social behaviour,-1.4698,52.9318,3
Derbyshire Constabulary,Anti-social behaviour,-1.4698,53.0167,1
Derbyshire Constabulary,Anti-social behaviour,-1.4697,52.9174,1
Derbyshire Constabulary,Anti-social behaviour,-1.4697,53.2454,2
Derbyshire Constabulary,Anti-social behaviour,-1.4696,52.8874,1
Derbyshire Constabulary,Anti-social behaviour,-1.4696,52.9044,6
Derbyshire Constabulary,Anti-social behaviour,-1.4696,52.9091,7
Derbyshire Constabulary,Anti-social behaviour,-1.4696,53.2478,1
Derbyshire Constabulary,Anti-social behaviour,-1.4695,52.9175,1
Derbyshire Constabulary,Anti-social behaviour,-1.4695,52.9237,14
Derbyshire Constabulary,Anti-social behaviour,-1.4694,52.9073,2
Derbyshire Constabulary,Anti-social behaviour,-1.4694,52.9102,2
Derbyshire Constabulary,Anti-social behaviour,-1.4694,52.9186,1
Derbyshire Constabulary,Anti-social behaviour,-1.4692,53.0199,1
Derbyshire Constabulary,Anti-social behaviour,-1.4692,53.2908,1
Derbyshire Constabulary,Anti-social behaviour,-1.4692,53.3082,1
Derbyshire Constabulary,Anti-social behaviour,-1.4691,52.8946,1
Derbyshire Constabulary,Anti-social behaviour,-1.4691,52.9039,4
Derbyshire Constabulary,Anti-social behaviour,-1.4691,52.9193,6
Derbyshire Constabulary,Anti-social behaviour,-1.4691,53.0176,1
Derbyshire Constabulary,Anti-social behaviour,-1.469,52.9178,4
Derbyshire Constabulary,Anti-social behaviour,-1.469,53.2993,1
Derbyshire Constabulary,Anti-social behaviour,-1.4689,52.9552,1
Derbyshire Constabulary,Anti-social behaviour,-1.4689,53.2298,4
Derbyshire Constabulary,Anti-social behaviour,-1.4688,53.2984,2
Derbyshire Constabulary,Anti-social behaviour,-1.4687,53.2314,1
Derbyshire Constabulary,Anti-social behaviour,-1.4687,53.2982,1
Derbyshire Constabulary,Anti-social behaviour,-1.4686,52.9167,7
Derbyshire Constabulary,Anti-social behaviour,-1.4686,53.3013,2
Derbyshire Constabulary,Anti-social behaviour,-1.4685,53.3052,1
Derbyshire Constabulary,Anti-social behaviour,-1.4684,52.9079,12
Derbyshire Constabulary,Anti-social behaviour,-1.4683,52.8961,5
Derbyshire Constabulary,Anti-social behaviour,-1.4683,53.0643,1
Derbyshire Constabulary,Anti-social behaviour,-1.4683,53.23,1
Derbyshire Constabulary,Anti-social behaviour,-1.4683,53.2466,2
Derbyshire Constabulary,Anti-social behaviour,-1.4682,52.9045,6
Derbyshire Constabulary,Anti-social behaviour,-1.4682,53.3082,1
Derbyshire Constabulary,Anti-social behaviour,-1.4681,52.9022,2
Derbyshire Constabulary,Anti-social behaviour,-1.4681,52.9217,1
Derbyshire Constabulary,Anti-social behaviour,-1.468,52.8998,9
Derbyshire Constabulary,Anti-social behaviour,-1.468,52.9137,7
Derbyshire Constabulary,Anti-social behaviour,-1.468,53.0686,3
Derbyshire Constabulary,Anti-social behaviour,-1.4679,53.2459,3
Derbyshire Constabulary,Anti-social behaviour,-1.4678,52.9097,3
Derbyshire Constabulary,Anti-social behaviour,-1.4678,52.9125,4
Derbyshire Constabulary,Anti-social behaviour,-1.4677,52.9083,4
Derbyshire Constabulary,Anti-social behaviour,-1.4675,52.9123,5
Derbyshire Constabulary,Anti-social behaviour,-1.4675,52.9146,11
Derbyshire Constabulary,Anti-social behaviour,-1.4675,53.2968,1
Derbyshire Constabulary,Anti-social behaviour,-1.4673,52.9175,8
Derbyshire Constabulary,Anti-social behaviour,-1.4673,52.9236,3
Derbyshire Constabulary,Anti-social behaviour,-1.4673,53.231,3
Derbyshire Constabulary,Anti-social behaviour,-1.4673,53.3052,2
Derbyshire Constabulary,Anti-social behaviour,-1.4672,52.909,6
Derbyshire Constabulary,Anti-social behaviour,-1.4672,52.9283,8
Derbyshire Constabulary,Anti-social behaviour,-1.4672,53.0691,1
Derbyshire Constabulary,Anti-social behaviour,-1.4672,53.2258,1
Derbyshire Constabulary,Anti-social behaviour,-1.4672,53.2991,1
Derbyshire Constabulary,Anti-social behaviour,-1.4671,52.906,2
Derbyshire Constabulary,Anti-social behaviour,-1.467,53.2351,1
Derbyshire Constabulary,Anti-social behaviour,-1.467,53.2475,2
Derbyshire Constabulary,Anti-social behaviour,-1.4669,52.916,2
Derbyshire Constabulary,Anti-social behaviour,-1.4669,52.9709,1
Derbyshire Constabulary,Anti-social behaviour,-1.4668,52.8894,1
Derbyshire Constabulary,Anti-social behaviour,-1.4668,52.914,1
Derbyshire Constabulary,Anti-social behaviour,-1.4667,52.8997,1
Derbyshire Constabulary,Anti-social behaviour,-1.4667,53.234,2
Derbyshire Constabulary,Anti-social behaviour,-1.4666,52.9171,5
Derbyshire Constabulary,Anti-social behaviour,-1.4666,53.0301,1
Derbyshire Constabulary,Anti-social behaviour,-1.4665,53.0319,1
Derbyshire Constabulary,Anti-social behaviour,-1.4663,53.3055,1
Derbyshire Constabulary,Anti-social behaviour,-1.4662,53.0342,1
Derbyshire Constabulary,Anti-social behaviour,-1.4661,52.9091,1
Derbyshire Constabulary,Anti-social behaviour,-1.4661,52.9159,1
Derbyshire Constabulary,Anti-social behaviour,-1.4661,52.9221,2
Derbyshire Constabulary,Anti-social behaviour,-1.466,52.8959,9
Derbyshire Constabulary,Anti-social behaviour,-1.466,52.9124,1
Derbyshire Constabulary,Anti-social behaviour,-1.466,52.9185,5
Derbyshire Constabulary,Anti-social behaviour,-1.466,53.2234,1
Derbyshire Constabulary,Anti-social behaviour,-1.466,53.3096,1
Derbyshire Constabulary,Anti-social behaviour,-1.4659,53.2463,3
Derbyshire Constabulary,Anti-social behaviour,-1.4659,53.3073,3
Derbyshire Constabulary,Anti-social behaviour,-1.4658,53.2996,4
Derbyshire Constabulary,Anti-social behaviour,-1.4656,52.9101,1
Derbyshire Constabulary,Anti-social behaviour,-1.4655,52.9114,6
Derbyshire Constabulary,Anti-social behaviour,-1.4655,52.9154,38
Derbyshire Constabulary,Anti-social behaviour,-1.4655,53.2554,1
Derbyshire Constabulary,Anti-social behaviour,-1.4653,52.8997,1
Derbyshire Constabulary,Anti-social behaviour,-1.4653,53.2195,1
Derbyshire Constabulary,Anti-social behaviour,-1.4653,53.2389,5
Derbyshire Constabulary,Anti-social behaviour,-1.4652,52.9019,4
Derbyshire Constabulary,Anti-social behaviour,-1.4652,52.9169,3
Derbyshire Constabulary,Anti-social behaviour,-1.4652,53.0291,1
Derbyshire Constabulary,Anti-social behaviour,-1.4652,53.2482,2
Derbyshire Constabulary,Anti-social behaviour,-1.4651,52.909,2
Derbyshire Constabulary,Anti-social behaviour,-1.4651,53.0256,2
Derbyshire Constabulary,Anti-social behaviour,-1.465,53.0277,1
Derbyshire Constabulary,Anti-social behaviour,-1.4648,52.9148,13
Derbyshire Constabulary,Anti-social behaviour,-1.4648,53.2431,1
Derbyshire Constabulary,Anti-social behaviour,-1.4646,52.9002,1
Derbyshire Constabulary,Anti-social behaviour,-1.4646,52.9025,11
Derbyshire Constabulary,Anti-social behaviour,-1.4646,52.9098,3
Derbyshire Constabulary,Anti-social behaviour,-1.4646,53.246,1
Derbyshire Constabulary,Anti-social behaviour,-1.4645,53.2979,2
Derbyshire Constabulary,Anti-social behaviour,-1.4645,53.3045,1
Derbyshire Constabulary,Anti-social behaviour,-1.4644,52.9143,3
Derbyshire Constabulary,Anti-social behaviour,-1.4644,52.9171,3
Derbyshire Constabulary,Anti-social behaviour,-1.4644,52.9182,2
Derbyshire Constabulary,Anti-social behaviour,-1.4644,53.3044,1
Derbyshire Constabulary,Anti-social behaviour,-1.4643,53.0331,1
Derbyshire Constabulary,Anti-social behaviour,-1.4642,53.2472,1
Derbyshire Constabulary,Anti-social behaviour,-1.4642,53.2485,1
Derbyshire Constabulary,Anti-social behaviour,-1.4642,53.3012,3
Derbyshire Constabulary,Anti-social behaviour,-1.4641,52.941,1
Derbyshire Constabulary,Anti-social behaviour,-1.464,52.9028,11
Derbyshire Constabulary,Anti-social behaviour,-1.4639,52.9039,5
Derbyshire Constabulary,Anti-social behaviour,-1.4639,52.9177,1
Derbyshire Constabulary,Anti-social behaviour,-1.4639,52.9239,12
Derbyshire Constabulary,Anti-social behaviour,-1.4639,52.9688,1
Derbyshire Constabulary,Anti-social behaviour,-1.4635,52.914,1
Derbyshire Constabulary,Anti-social behaviour,-1.4634,52.9441,2
Derbyshire Constabulary,Anti-social behaviour,-1.4632,53.0268,1
Derbyshire Constabulary,Anti-social behaviour,-1.4632,53.181,1
Derbyshire Constabulary,Anti-social behaviour,-1.4631,53.2443,1
Derbyshire Constabulary,Anti-social behaviour,-1.463,53.2978,1
Derbyshire Constabulary,Anti-social behaviour,-1.4628,52.901,1
Derbyshire Constabulary,Anti-social behaviour,-1.4628,52.9018,12
Derbyshire Constabulary,Anti-social behaviour,-1.4628,53.2476,2
Derbyshire Constabulary,Anti-social behaviour,-1.4627,52.9455,4
Derbyshire Constabulary,Anti-social behaviour,-1.4626,52.9297,24
Derbyshire Constabulary,Anti-social behaviour,-1.4625,52.9162,16
Derbyshire Constabulary,Anti-social behaviour,-1.4625,53.0127,1
Derbyshire Constabulary,Anti-social behaviour,-1.4624,53.0049,1
Derbyshire Constabulary,Anti-social behaviour,-1.4624,53.3055,1
Derbyshire Constabulary,Anti-social behaviour,-1.4623,53.0086,1
Derbyshire Constabulary,Anti-social behaviour,-1.4623,53.0101,1
Derbyshire Constabulary,Anti-social behaviour,-1.4623,53.247,1
Derbyshire Constabulary,Anti-social behaviour,-1.4621,53.0023,1
Derbyshire Constabulary,Anti-social behaviour,-1.4619,52.9045,3
Derbyshire Constabulary,Anti-social behaviour,-1.4619,53.0348,1
Derbyshire Constabulary,Anti-social behaviour,-1.4619,53.3118,2
Derbyshire Constabulary,Anti-social behaviour,-1.4618,52.9162,2
Derbyshire Constabulary,Anti-social behaviour,-1.4617,53.294,1
Derbyshire Constabulary,Anti-social behaviour,-1.4616,53.312,1
Derbyshire Constabulary,Anti-social behaviour,-1.4615,52.9274,6
Derbyshire Constabulary,Anti-social behaviour,-1.4615,52.966,1
Derbyshire Constabulary,Anti-social behaviour,-1.4615,53.245,1
Derbyshire Constabulary,Anti-social behaviour,-1.4614,53.2311,1
Derbyshire Constabulary,Anti-social behaviour,-1.4613,52.8969,2
Derbyshire Constabulary,Anti-social behaviour,-1.4612,52.9565,1
Derbyshire Constabulary,Anti-social behaviour,-1.4612,53.0184,1
Derbyshire Constabulary,Anti-social behaviour,-1.4612,53.3052,3
Derbyshire Constabulary,Anti-social behaviour,-1.4611,52.9017,1
Derbyshire Constabulary,Anti-social behaviour,-1.4611,53.2975,1
Derbyshire Constabulary,Anti-social behaviour,-1.4609,52.8956,7
Derbyshire Constabulary,Anti-social behaviour,-1.4608,53.2223,1
Derbyshire Constabulary,Anti-social behaviour,-1.4606,52.9013,6
Derbyshire Constabulary,Anti-social behaviour,-1.4606,53.0369,1
Derbyshire Constabulary,Anti-social behaviour,-1.4605,52.8977,2
Derbyshire Constabulary,Anti-social behaviour,-1.4605,52.9169,7
Derbyshire Constabulary,Anti-social behaviour,-1.4605,53.2553,9
Derbyshire Constabulary,Anti-social behaviour,-1.4603,53.2933,2
Derbyshire Constabulary,Anti-social behaviour,-1.4602,52.9399,1
Derbyshire Constabulary,Anti-social behaviour,-1.4602,53.0658,1
Derbyshire Constabulary,Anti-social behaviour,-1.4601,52.9006,2
Derbyshire Constabulary,Anti-social behaviour,-1.4601,53.0061,1
Derbyshire Constabulary,Anti-social behaviour,-1.4599,52.9694,1
Derbyshire Constabulary,Anti-social behaviour,-1.4599,53.2755,8
Derbyshire Constabulary,Anti-social behaviour,-1.4597,52.9748,1
Derbyshire Constabulary,Anti-social behaviour,-1.4597,53.2303,1
Derbyshire Constabulary,Anti-social behaviour,-1.4596,53.0292,1
Derbyshire Constabulary,Anti-social behaviour,-1.4596,53.2377,1
Derbyshire Constabulary,Anti-social behaviour,-1.4595,53.034,1
Derbyshire Constabulary,Anti-social behaviour,-1.4594,52.9329,3
Derbyshire Constabulary,Anti-social behaviour,-1.4594,53.1263,1
Derbyshire Constabulary,Anti-social behaviour,-1.4594,53.239,1
Derbyshire Constabulary,Anti-social behaviour,-1.4593,52.9356,15
Derbyshire Constabulary,Anti-social behaviour,-1.4593,53.2511,7
Derbyshire Constabulary,Anti-social behaviour,-1.4593,53.3056,1
Derbyshire Constabulary,Anti-social behaviour,-1.4591,53.254,4
Derbyshire Constabulary,Anti-social behaviour,-1.459,52.9263,7
Derbyshire Constabulary,Anti-social behaviour,-1.459,52.931,20
Derbyshire Constabulary,Anti-social behaviour,-1.459,53.2195,1
Derbyshire Constabulary,Anti-social behaviour,-1.4589,52.898,1
Derbyshire Constabulary,Anti-social behaviour,-1.4589,52.9998,2
Derbyshire Constabulary,Anti-social behaviour,-1.4589,53.2266,2
Derbyshire Constabulary,Anti-social behaviour,-1.4588,53.0329,1
Derbyshire Constabulary,Anti-social behaviour,-1.4587,52.9347,1
Derbyshire Constabulary,Anti-social behaviour,-1.4587,53.234,1
Derbyshire Constabulary,Anti-social behaviour,-1.4586,52.9418,2
Derbyshire Constabulary,Anti-social behaviour,-1.4586,53.2273,1
Derbyshire Constabulary,Anti-social behaviour,-1.4586,53.2952,1
Derbyshire Constabulary,Anti-social behaviour,-1.4585,52.928,3
Derbyshire Constabulary,Anti-social behaviour,-1.4585,52.94,1
Derbyshire Constabulary,Anti-social behaviour,-1.4585,53.0315,1
Derbyshire Constabulary,Anti-social behaviour,-1.4585,53.3001,1
Derbyshire Constabulary,Anti-social behaviour,-1.4584,52.8985,2
Derbyshire Constabulary,Anti-social behaviour,-1.4584,53.0074,1
Derbyshire Constabulary,Anti-social behaviour,-1.4584,53.2415,1
Derbyshire Constabulary,Anti-social behaviour,-1.4584,53.2586,2
Derbyshire Constabulary,Anti-social behaviour,-1.4583,52.8949,4
Derbyshire Constabulary,Anti-social behaviour,-1.4583,53.2316,2
Derbyshire Constabulary,Anti-social behaviour,-1.4583,53.3223,1
Derbyshire Constabulary,Anti-social behaviour,-1.4582,53.2507,2
Derbyshire Constabulary,Anti-social behaviour,-1.4581,53.2607,2
Derbyshire Constabulary,Anti-social behaviour,-1.4581,53.3105,1
Derbyshire Constabulary,Anti-social behaviour,-1.458,52.8978,2
Derbyshire Constabulary,Anti-social behaviour,-1.458,53.2438,3
Derbyshire Constabulary,Anti-social behaviour,-1.4579,52.8965,1
Derbyshire Constabulary,Anti-social behaviour,-1.4579,52.9319,2
Derbyshire Constabulary,Anti-social behaviour,-1.4578,53.3045,3
Derbyshire Constabulary,Anti-social behaviour,-1.4575,52.9424,1
Derbyshire Constabulary,Anti-social behaviour,-1.4574,52.8939,10
Derbyshire Constabulary,Anti-social behaviour,-1.4574,52.9293,1
Derbyshire Constabulary,Anti-social behaviour,-1.4574,53.3323,2
Derbyshire Constabulary,Anti-social behaviour,-1.4573,53.2559,1
Derbyshire Constabulary,Anti-social behaviour,-1.4572,53.2395,2
Derbyshire Constabulary,Anti-social behaviour,-1.4571,53.2364,10
Derbyshire Constabulary,Anti-social behaviour,-1.4571,53.2376,4
Derbyshire Constabulary,Anti-social behaviour,-1.4571,53.2459,1
Derbyshire Constabulary,Anti-social behaviour,-1.4569,52.9377,1
Derbyshire Constabulary,Anti-social behaviour,-1.4568,52.9336,1
Derbyshire Constabulary,Anti-social behaviour,-1.4568,52.943,1
Derbyshire Constabulary,Anti-social behaviour,-1.4568,53.2427,2
Derbyshire Constabulary,Anti-social behaviour,-1.4567,52.9362,6
Derbyshire Constabulary,Anti-social behaviour,-1.4566,53.2303,3
Derbyshire Constabulary,Anti-social behaviour,-1.4566,53.2609,2
Derbyshire Constabulary,Anti-social behaviour,-1.4565,52.9304,4
Derbyshire Constabulary,Anti-social behaviour,-1.4564,53.2313,1
Derbyshire Constabulary,Anti-social behaviour,-1.4564,53.2435,1
Derbyshire Constabulary,Anti-social behaviour,-1.4563,53.296,2
Derbyshire Constabulary,Anti-social behaviour,-1.4562,52.8938,4
Derbyshire Constabulary,Anti-social behaviour,-1.4562,52.9335,1
Derbyshire Constabulary,Anti-social behaviour,-1.4562,53.25,5
Derbyshire Constabulary,Anti-social behaviour,-1.4561,52.8932,1
Derbyshire Constabulary,Anti-social behaviour,-1.4561,52.9967,3
Derbyshire Constabulary,Anti-social behaviour,-1.456,52.9287,4
Derbyshire Constabulary,Anti-social behaviour,-1.456,53.03,1
Derbyshire Constabulary,Anti-social behaviour,-1.456,53.2329,1
Derbyshire Constabulary,Anti-social behaviour,-1.4559,52.8795,19
Derbyshire Constabulary,Anti-social behaviour,-1.4559,52.9344,3
Derbyshire Constabulary,Anti-social behaviour,-1.4558,52.8535,1
Derbyshire Constabulary,Anti-social behaviour,-1.4558,52.9313,4
Derbyshire Constabulary,Anti-social behaviour,-1.4557,52.8538,1
Derbyshire Constabulary,Anti-social behaviour,-1.4557,53.3028,2
Derbyshire Constabulary,Anti-social behaviour,-1.4556,52.8864,1
Derbyshire Constabulary,Anti-social behaviour,-1.4554,52.8779,2
Derbyshire Constabulary,Anti-social behaviour,-1.4554,52.8893,2
Derbyshire Constabulary,Anti-social behaviour,-1.4554,53.2571,1
Derbyshire Constabulary,Anti-social behaviour,-1.4553,52.9421,1
Derbyshire Constabulary,Anti-social behaviour,-1.4552,52.8922,6
Derbyshire Constabulary,Anti-social behaviour,-1.4552,52.8929,1
Derbyshire Constabulary,Anti-social behaviour,-1.4551,52.8696,16
Derbyshire Constabulary,Anti-social behaviour,-1.4551,52.9814,1
Derbyshire Constabulary,Anti-social behaviour,-1.4551,53.021,2
Derbyshire Constabulary,Anti-social behaviour,-1.455,52.8881,2
Derbyshire Constabulary,Anti-social behaviour,-1.455,52.893,3
Derbyshire Constabulary,Anti-social behaviour,-1.455,52.9805,1
Derbyshire Constabulary,Anti-social behaviour,-1.4549,53.0319,4
Derbyshire Constabulary,Anti-social behaviour,-1.4549,53.2502,1
Derbyshire Constabulary,Anti-social behaviour,-1.4549,53.2607,4
Derbyshire Constabulary,Anti-social behaviour,-1.4549,53.3092,2
Derbyshire Constabulary,Anti-social behaviour,-1.4548,52.9267,4
Derbyshire Constabulary,Anti-social behaviour,-1.4548,52.9275,1
Derbyshire Constabulary,Anti-social behaviour,-1.4548,53.0296,1
Derbyshire Constabulary,Anti-social behaviour,-1.4547,52.9292,1
Derbyshire Constabulary,Anti-social behaviour,-1.4547,53.1871,1
Derbyshire Constabulary,Anti-social behaviour,-1.4547,53.222,1
Derbyshire Constabulary,Anti-social behaviour,-1.4545,52.8189,2
Derbyshire Constabulary,Anti-social behaviour,-1.4545,52.8851,6
Derbyshire Constabulary,Anti-social behaviour,-1.4545,53.127,1
Derbyshire Constabulary,Anti-social behaviour,-1.4545,53.2315,3
Derbyshire Constabulary,Anti-social behaviour,-1.4544,52.881,1
Derbyshire Constabulary,Anti-social behaviour,-1.4544,52.9466,3
Derbyshire Constabulary,Anti-social behaviour,-1.4543,52.8967,2
Derbyshire Constabulary,Anti-social behaviour,-1.4543,52.9247,2
Derbyshire Constabulary,Anti-social behaviour,-1.4543,52.9317,5
Derbyshire Constabulary,Anti-social behaviour,-1.4541,52.931,2
Derbyshire Constabulary,Anti-social behaviour,-1.4541,52.9408,2
Derbyshire Constabulary,Anti-social behaviour,-1.4541,53.2394,1
Derbyshire Constabulary,Anti-social behaviour,-1.4541,53.2411,1
Derbyshire Constabulary,Anti-social behaviour,-1.4541,53.2426,1
Derbyshire Constabulary,Anti-social behaviour,-1.454,52.8784,1
Derbyshire Constabulary,Anti-social behaviour,-1.454,52.8834,7
Derbyshire Constabulary,Anti-social behaviour,-1.454,53.031,1
Derbyshire Constabulary,Anti-social behaviour,-1.454,53.2348,7
Derbyshire Constabulary,Anti-social behaviour,-1.454,53.2516,1
Derbyshire Constabulary,Anti-social behaviour,-1.4539,53.0265,1
Derbyshire Constabulary,Anti-social behaviour,-1.4538,52.8821,1
Derbyshire Constabulary,Anti-social behaviour,-1.4538,52.8889,1
Derbyshire Constabulary,Anti-social behaviour,-1.4538,53.2485,1
Derbyshire Constabulary,Anti-social behaviour,-1.4538,53.2579,1
Derbyshire Constabulary,Anti-social behaviour,-1.4537,53.2395,3
Derbyshire Constabulary,Anti-social behaviour,-1.4536,52.9431,2
Derbyshire Constabulary,Anti-social behaviour,-1.4536,53.2607,2
Derbyshire Constabulary,Anti-social behaviour,-1.4534,52.8764,1
Derbyshire Constabulary,Anti-social behaviour,-1.4534,53.2491,5
Derbyshire Constabulary,Anti-social behaviour,-1.4534,53.3043,1
Derbyshire Constabulary,Anti-social behaviour,-1.4533,53.2588,2
Derbyshire Constabulary,Anti-social behaviour,-1.4532,52.9072,4
Derbyshire Constabulary,Anti-social behaviour,-1.4532,52.928,2
Derbyshire Constabulary,Anti-social behaviour,-1.4532,53.2477,1
Derbyshire Constabulary,Anti-social behaviour,-1.4532,53.2546,1
Derbyshire Constabulary,Anti-social behaviour,-1.4532,53.2573,2
Derbyshire Constabulary,Anti-social behaviour,-1.4531,52.8867,1
Derbyshire Constabulary,Anti-social behaviour,-1.4531,52.8907,8
Derbyshire Constabulary,Anti-social behaviour,-1.453,52.9086,4
Derbyshire Constabulary,Anti-social behaviour,-1.453,53.0301,2
Derbyshire Constabulary,Anti-social behaviour,-1.4529,52.941,1
Derbyshire Constabulary,Anti-social behaviour,-1.4528,52.8925,21
Derbyshire Constabulary,Anti-social behaviour,-1.4528,52.9315,11
Derbyshire Constabulary,Anti-social behaviour,-1.4527,52.8762,5
Derbyshire Constabulary,Anti-social behaviour,-1.4527,52.889,1
Derbyshire Constabulary,Anti-social behaviour,-1.4527,52.9349,9
Derbyshire Constabulary,Anti-social behaviour,-1.4526,52.9444,1
Derbyshire Constabulary,Anti-social behaviour,-1.4525,53.23,1
Derbyshire Constabulary,Anti-social behaviour,-1.4525,53.2465,1
Derbyshire Constabulary,Anti-social behaviour,-1.4524,52.8829,10
Derbyshire Constabulary,Anti-social behaviour,-1.4524,52.8842,2
Derbyshire Constabulary,Anti-social behaviour,-1.4524,52.9453,14
Derbyshire Constabulary,Anti-social behaviour,-1.4524,53.2407,1
Derbyshire Constabulary,Anti-social behaviour,-1.4524,53.274,2
Derbyshire Constabulary,Anti-social behaviour,-1.4523,53.2595,1
Derbyshire Constabulary,Anti-social behaviour,-1.4522,53.0282,1
Derbyshire Constabulary,Anti-social behaviour,-1.4521,53.0221,1
Derbyshire Constabulary,Anti-social behaviour,-1.4521,53.2053,1
Derbyshire Constabulary,Anti-social behaviour,-1.4521,53.2313,9
Derbyshire Constabulary,Anti-social behaviour,-1.4521,53.2339,1
Derbyshire Constabulary,Anti-social behaviour,-1.452,52.9411,1
Derbyshire Constabulary,Anti-social behaviour,-1.452,52.9473,1
Derbyshire Constabulary,Anti-social behaviour,-1.4519,52.8835,1
Derbyshire Constabulary,Anti-social behaviour,-1.4519,52.9336,1
Derbyshire Constabulary,Anti-social behaviour,-1.4519,52.9442,3
Derbyshire Constabulary,Anti-social behaviour,-1.4518,52.8295,1
Derbyshire Constabulary,Anti-social behaviour,-1.4518,52.8897,7
Derbyshire Constabulary,Anti-social behaviour,-1.4518,52.9072,1
Derbyshire Constabulary,Anti-social behaviour,-1.4518,52.9291,4
Derbyshire Constabulary,Anti-social behaviour,-1.4517,52.9428,6
Derbyshire Constabulary,Anti-social behaviour,-1.4516,52.8822,1
Derbyshire Constabulary,Anti-social behaviour,-1.4516,52.926,1
Derbyshire Constabulary,Anti-social behaviour,-1.4516,53.2613,2
Derbyshire Constabulary,Anti-social behaviour,-1.4515,52.8793,1
Derbyshire Constabulary,Anti-social behaviour,-1.4515,53.0249,4
Derbyshire Constabulary,Anti-social behaviour,-1.4515,53.2276,3
Derbyshire Constabulary,Anti-social behaviour,-1.4515,53.3077,1
Derbyshire Constabulary,Anti-social behaviour,-1.4514,53.2536,2
Derbyshire Constabulary,Anti-social behaviour,-1.4512,52.8732,6
Derbyshire Constabulary,Anti-social behaviour,-1.4512,52.8896,7
Derbyshire Constabulary,Anti-social behaviour,-1.4512,52.9282,1
Derbyshire Constabulary,Anti-social behaviour,-1.4512,53.2431,1
Derbyshire Constabulary,Anti-social behaviour,-1.4512,53.2572,1
Derbyshire Constabulary,Anti-social behaviour,-1.4511,52.9266,1
Derbyshire Constabulary,Anti-social behaviour,-1.4511,52.9331,8
Derbyshire Constabulary,Anti-social behaviour,-1.451,52.876,1
Derbyshire Constabulary,Anti-social behaviour,-1.451,52.8877,7
Derbyshire Constabulary,Anti-social behaviour,-1.451,52.8911,6
Derbyshire Constabulary,Anti-social behaviour,-1.451,53.2235,2
Derbyshire Constabulary,Anti-social behaviour,-1.4509,52.8719,1
Derbyshire Constabulary,Anti-social behaviour,-1.4509,52.9437,3
Derbyshire Constabulary,Anti-social behaviour,-1.4509,53.1497,1
Derbyshire Constabulary,Anti-social behaviour,-1.4509,53.247,4
Derbyshire Constabulary,Anti-social behaviour,-1.4509,53.2481,4
Derbyshire Constabulary,Anti-social behaviour,-1.4509,53.256,2
